accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,no_purchase,high_returns,short_sessions,churn_score,churn_risk
2017-03-18 22:43:21.860,2340,TCP  ,181.214.2.21,46,IOS App,--,Unknown,PE,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:23.469,2901,TCP  ,181.214.40.17,46,Chrome,--,Unknown,AR,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:25.625,2400,TCP  ,181.215.4.55,46,Chrome,--,Unknown,AU,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:25.625,2918,TCP  ,181.222.121.94,264,Chrome,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:27.295,1648,TCP  ,181.41.80.222,264,Chrome,--,Unknown,RU,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:29.161,2187,TCP  ,181.49.188.17,264,Others,--,Unknown,CA,Not Logged In,Spanish,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:29.538,2294,TCP  ,181.49.68.125,46,Others,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:29.538,2332,TCP  ,181.62.244.22,264,Others,--,Unknown,DE,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:31.038,2454,TCP  ,182.153.222.252,264,Mozilla Firefox,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:31.509,1837,TCP  ,182.156.75.66,46,Mozilla Firefox,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:32.849,2177,TCP  ,182.165.140.193,46,Mozilla Firefox,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:32.849,2394,TCP  ,182.165.183.252,264,Mozilla Firefox,--,Unknown,IT,Not Logged In,Japanese,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:34.627,3203,TCP  ,182.180.97.188,46,Android App,--,Unknown,IN,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:34.627,2071,TCP  ,182.18.177.174,264,Android App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:04:27.533,2935,TCP  ,182.182.127.56,92,Android App,--,Unknown,CA,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:04:27.533,2571,TCP  ,182.182.29.216,484,Android App,--,Unknown,RU,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:35.596,1926,TCP  ,182.182.48.28,264,Android App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:43:36.417,1725,TCP  ,182.182.7.31,264,Android App,--,Unknown,US,Not Logged In,German,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:37.605,1639,TCP  ,182.182.73.196,46,Android App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:38.238,1921,TCP  ,182.182.80.105,46,Android App,--,Unknown,AU,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:40.138,1713,TCP  ,182.185.105.212,46,Android App,--,Unknown,PL,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:40.138,2961,TCP  ,182.185.148.59,264,Android App,--,Unknown,US,Not Logged In,urdu,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:41.563,3199,TCP  ,182.185.234.129,46,Android App,--,Unknown,JP,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:43:43.505,1529,TCP  ,182.187.61.70,264,Mozilla Firefox,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:44.060,2335,TCP  ,182.189.239.227,46,Mozilla Firefox,--,Unknown,PL,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:45.422,1516,TCP  ,182.189.249.234,46,Mozilla Firefox,--,Unknown,AU,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:46.190,2338,TCP  ,182.19.60.193,46,Mozilla Firefox,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:43:46.190,2097,TCP  ,182.19.80.157,264,Mozilla Firefox,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:48.097,2664,TCP  ,182.232.115.136,264,Chrome,--,Unknown,PL,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:51.935,2239,TCP  ,182.232.181.155,264,Chrome,--,Unknown,CH,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:53.103,1833,TCP  ,182.232.190.56,264,IOS App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:43:53.903,1743,TCP  ,182.232.48.81,264,IOS App,--,Unknown,GB,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:55.805,2058,TCP  ,182.232.64.227,264,Microsoft Edge,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:43:56.945,2998,TCP  ,182.232.71.133,46,Microsoft Edge,--,Unknown,CH,Not Logged In,Thai,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:57.714,2862,TCP  ,182.232.90.206,46,Microsoft Edge,--,Unknown,IN,Not Logged In,Thai,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:43:57.714,1839,TCP  ,182.239.107.738,264,Microsoft Edge,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:43:59.613,2044,TCP  ,182.239.98.140,46,Safari,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:44:01.610,3042,TCP  ,182.251.133.173,264,Others,--,Unknown,KR,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:44:05.459,1792,TCP  ,182.253.34.92,264,Safari,--,Unknown,AT,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:37:21.752,1535,TCP  ,182.253.37.35,92,Safari,--,Unknown,CH,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:37:21.752,1536,TCP  ,182.255.13.57,528,Safari,--,Unknown,KR,Not Logged In,Thai,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:44:08.405,2004,TCP  ,182.55.253.23,46,Safari,--,Unknown,CH,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:44:08.405,2968,TCP  ,182.57.232.74,264,IOS App,--,Unknown,GB,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:44:09.290,1671,TCP  ,182.58.122.48,264,Microsoft Edge,--,Unknown,CN,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:44:10.359,3002,TCP  ,182.58.205.160,46,Microsoft Edge,--,Unknown,CA,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:44:10.359,1915,TCP  ,182.58.241.137,264,IOS App,--,Unknown,CH,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:44:11.195,1888,TCP  ,182.64.129.244,264,IOS App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:44:12.266,2174,TCP  ,182.64.82.100,46,IOS App,--,Unknown,CN,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:44:12.266,2572,TCP  ,182.64.86.224,264,IOS App,--,Unknown,PE,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:44:14.165,2582,TCP  ,182.65.56.239,46,Chrome,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:44:16.096,1542,TCP  ,182.66.140.241,46,Chrome,--,Unknown,CN,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:44:16.962,1583,TCP  ,182.66.58.964,264,Chrome,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:44:18.082,2482,TCP  ,182.67.150.190,46,Chrome,--,Unknown,SE,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:44:20.193,2321,TCP  ,182.68.30.94,264,Others,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:44:22.099,2798,TCP  ,182.68.75.177,46,Mozilla Firefox,--,Unknown,JP,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:44:22.759,1738,TCP  ,182.69.124.79,46,Mozilla Firefox,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 23:41:20.619,3689,TCP  ,182.69.209.1321,225,Android App,33,Female,IT,Premium,English,0.0,Yes,80.64,Cash,True,True,False,2,True
2017-03-18 23:40:40.257,2475,TCP  ,182.70.16.176,556,Android App,38,Male,CA,Normal,English,0.0,Yes,1425.38,Cash,True,True,True,3,True
2017-03-18 23:40:40.257,1736,TCP  ,182.70.177.120,515,Android App,22,Female,IT,Normal,English,0.0,Yes,19.6125,Debit Card,True,True,True,3,True
2017-03-18 23:41:40.194,3861,TCP  ,182.71.118.110,1723,Android App,20,Female,SE,Normal,English,0.0,Yes,7.322,Others,True,True,False,2,True
2017-03-18 23:41:40.591,3283,TCP  ,182.71.208.206,561,Android App,48,Male,IT,Normal,English,0.0,Yes,1140.304,Cash,True,True,False,2,True
2017-03-18 22:46:21.902,1860,TCP  ,182.71.94.160,46,Android App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:46:23.876,2202,TCP  ,182.72.77.78,46,Chrome,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:23.876,2348,TCP  ,182.72.92.18,264,Mozilla Firefox,--,Unknown,PL,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:46:26.517,2099,TCP  ,182.73.80.34,46,Mozilla Firefox,--,Unknown,CA,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:26.517,1611,TCP  ,182.73.80.34,264,Mozilla Firefox,--,Unknown,RU,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:46:27.613,3245,TCP  ,182.74.116.58,264,Mozilla Firefox,--,Unknown,AU,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:29.367,2250,TCP  ,182.74.25.174,264,Chrome,--,Unknown,PL,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:46:30.553,3059,TCP  ,182.74.85.14,264,Chrome,--,Unknown,CN,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 23:42:01.474,1802,UDP  ,182.74.97.114,122,Chrome,67,Female,RU,Premium,English,0.0,Yes,56.924,Debit Card,True,True,True,3,True
2017-03-18 22:46:31.163,2971,TCP  ,182.75.225.88,264,IOS App,--,Unknown,JP,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:35.026,3012,TCP  ,182.77.14.212,264,Microsoft Edge,--,Unknown,CA,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:36.959,1807,TCP  ,182.93.83.88,264,Safari,--,Unknown,AT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:46:38.892,2165,TCP  ,183.15.206.171,46,Others,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:38.892,1804,TCP  ,183.171.16.203,264,Others,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 23:41:56.883,4726,TCP  ,183.171.162.140,2294,Others,19,Female,US,Premium,English,0.0,Yes,1140.304,Credit Card,True,True,False,2,True
2017-03-18 22:34:42.215,2873,TCP  ,183.171.173.21,92,Others,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:34:42.215,2758,TCP  ,183.171.174.132,528,Others,--,Unknown,JP,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:40.309,2600,TCP  ,183.171.175.143,46,Others,--,Unknown,PR,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:40.309,1893,TCP  ,183.171.176.89,264,Others,--,Unknown,CA,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:46:42.734,3042,TCP  ,183.171.179.236,46,Others,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:46:44.651,3127,TCP  ,183.171.23.40,46,Safari,--,Unknown,IN,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:46:46.134,2140,TCP  ,183.171.26.247,264,IOS App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:46.576,1793,TCP  ,183.171.28.109,264,Microsoft Edge,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:46:48.070,2268,TCP  ,183.171.28.212,264,IOS App,--,Unknown,CA,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:47:17.200,2484,TCP  ,183.171.31.86,46,IOS App,--,Unknown,PL,Not Logged In,Spanish,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:50.017,3123,TCP  ,183.179.208.13,46,Chrome,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:50.439,2992,TCP  ,183.182.117.221,264,Chrome,--,Unknown,US,Not Logged In,Thai,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:46:53.905,2503,TCP  ,183.204.172.241,264,Chrome,--,Unknown,CN,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:46:54.305,2801,TCP  ,183.204.172.241,46,Chrome,--,Unknown,NO,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:55.824,2734,TCP  ,183.23.168.38,46,Others,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:46:57.720,2293,TCP  ,183.60.175.173,46,Others,--,Unknown,CH,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:46:57.720,2449,TCP  ,183.78.125.118,264,Others,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:46:58.110,2999,TCP  ,183.80.216.230,46,Mozilla Firefox,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:47:00.006,2442,TCP  ,183.82.193.46,46,Mozilla Firefox,--,Unknown,SE,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:47:00.006,3078,TCP  ,183.82.202.139,264,Mozilla Firefox,--,Unknown,JP,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:47:01.521,3187,TCP  ,183.82.212.31,264,Android App,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:47:01.926,2666,TCP  ,183.82.226.109,46,Android App,--,Unknown,RU,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:47:01.926,2166,TCP  ,183.82.250.24,264,Android App,--,Unknown,CA,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:47:03.461,1600,TCP  ,183.82.96.216,46,Android App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:47:05.392,3172,TCP  ,183.83.250.248,46,Android App,--,Unknown,CA,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:47:05.794,2568,TCP  ,183.83.90.227,46,Android App,--,Unknown,RU,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:47:07.404,3128,TCP  ,183.87.35.223,46,Android App,--,Unknown,GB,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:47:07.404,2918,TCP  ,183.87.44.122,264,Android App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:47:07.636,2718,TCP  ,183.87.72.243,46,Android App,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:47:07.636,2385,TCP  ,183.88.156.75,264,Android App,--,Unknown,US,Not Logged In,Thai,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:47:09.311,3194,TCP  ,183.88.183.120,46,Android App,--,Unknown,US,Not Logged In,Thai,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:47:11.245,1647,TCP  ,183.88.190.178,46,Android App,--,Unknown,PL,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:47:11.472,2299,TCP  ,183.89.39.285,264,Mozilla Firefox,--,Unknown,PL,Not Logged In,Thai,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:47:13.431,2909,TCP  ,183.89.82.194,264,Mozilla Firefox,--,Unknown,AT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:47:15.215,1884,TCP  ,183.90.36.1313,264,Mozilla Firefox,--,Unknown,CA,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:47:15.435,2401,TCP  ,183.90.37.388,264,Mozilla Firefox,--,Unknown,CN,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:47:19.220,3162,TCP  ,184.14.221.233,264,Chrome,--,Unknown,AT,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:47:21.180,2387,TCP  ,184.151.190.106,264,IOS App,--,Unknown,CN,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:47:21.579,3185,TCP  ,184.151.61.22,264,IOS App,--,Unknown,PL,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:47:24.962,2052,TCP  ,184.152.15.117,46,Microsoft Edge,--,Unknown,CA,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 23:46:19.751,3239,TCP  ,184.162.177.125,314,Microsoft Edge,65,Female,AT,Premium,English,0.0,Yes,675.18,Credit Card,True,True,True,3,True
2017-03-18 23:43:40.572,3902,TCP  ,184.179.123.229,702,Others,20,Male,JP,Normal,English,0.0,Yes,2700.765,Cash,True,True,False,2,True
2017-03-18 23:47:35.825,2632,TCP  ,184.66.52.42,92,Chrome,69,Male,US,Premium,English,0.0,Yes,91.485,Debit Card,True,True,True,3,True
2017-03-18 22:49:09.042,2922,TCP  ,184.7.172.117,264,Chrome,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 23:43:48.985,3780,TCP  ,184.7.64.238,367,Chrome,57,Female,IT,Premium,English,0.0,Yes,10.983,Cash,True,True,False,2,True
2017-03-18 23:44:35.479,3968,TCP  ,184.71.228.162,4428,Chrome,38,Female,CN,Premium,English,0.0,Yes,1140.304,Debit Card,True,True,False,2,True
2017-03-18 22:49:24.401,1612,TCP  ,184.73.221.168,264,Others,--,Unknown,AU,Not Logged In,Dutch,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:49:24.766,1651,TCP  ,184.89.33.246,264,Others,--,Unknown,CO,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:07:20.553,2450,TCP  ,184.96.114.120,528,Others,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:26.442,1930,TCP  ,184.96.211.31,46,Mozilla Firefox,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:26.442,2863,TCP  ,184.96.249.221,264,Mozilla Firefox,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:49:28.682,2973,TCP  ,184.99.73.192,264,Mozilla Firefox,--,Unknown,PR,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:30.617,1560,TCP  ,185.103.238.123,46,Android App,--,Unknown,NO,Not Logged In,Dutch,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:49:30.617,1978,TCP  ,185.103.96.143,264,Android App,--,Unknown,RU,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 23:42:59.203,4714,TCP  ,185.104.216.138,328,Android App,29,Male,AR,Premium,English,0.0,Yes,1425.38,Credit Card,True,True,False,2,True
2017-03-18 23:42:59.203,3967,TCP  ,185.104.219.137,465,Android App,40,Male,IN,Premium,English,0.0,Yes,91.485,Credit Card,True,True,False,2,True
2017-03-18 22:49:32.485,1839,TCP  ,185.104.219.94,46,Android App,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 23:45:02.812,2321,ICMP ,185.107.25.240,336,Android App,33,Male,IT,Premium,English,0.0,Yes,15.69,Debit Card,True,True,True,3,True
2017-03-18 22:49:34.247,1847,TCP  ,185.107.25.6,46,Android App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:49:34.247,2446,TCP  ,185.107.26.241,264,Android App,--,Unknown,PL,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:34.685,2186,TCP  ,185.11.225.36,46,Android App,--,Unknown,JP,Not Logged In,italian,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:10:14.794,2813,TCP  ,185.112.143.704,92,Android App,--,Unknown,US,Not Logged In,Russian,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:49:36.775,2299,TCP  ,185.116.45.188,264,Mozilla Firefox,--,Unknown,RU,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:49:38.844,2674,TCP  ,185.116.45.79,46,Mozilla Firefox,--,Unknown,IN,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:39.560,1646,TCP  ,185.119.252.145,46,Mozilla Firefox,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:49:39.560,1770,TCP  ,185.119.252.148,264,Mozilla Firefox,--,Unknown,PL,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:49:40.824,2423,TCP  ,185.124.159.66,264,Mozilla Firefox,--,Unknown,CH,Not Logged In,persian,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:41.478,2645,TCP  ,185.124.230.223,46,Mozilla Firefox,--,Unknown,US,Not Logged In,Russian,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:41.478,2983,TCP  ,185.127.10.39,264,Android App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:49:42.744,3122,TCP  ,185.13.89.191,46,Chrome,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:49:42.744,2338,TCP  ,185.134.163.218,264,Chrome,--,Unknown,IN,Not Logged In,Spanish,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:43.371,1518,TCP  ,185.14.184.170,264,Chrome,--,Unknown,SE,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:44.655,1555,TCP  ,185.145.107.27,46,Chrome,--,Unknown,JP,Not Logged In,Russian,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:49:44.655,2054,TCP  ,185.145.38.241,264,Chrome,--,Unknown,IN,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:28:46.757,2774,TCP  ,185.158.117.139,528,IOS App,--,Unknown,RU,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:47.182,2158,TCP  ,185.158.133.183,46,IOS App,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Others,True,False,True,2,True
2017-03-18 22:49:48.553,2521,TCP  ,185.16.107.16,46,IOS App,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:49.113,2243,TCP  ,185.19.210.213,264,Microsoft Edge,--,Unknown,GB,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:49:50.527,1614,TCP  ,185.2.196.108,46,Microsoft Edge,--,Unknown,IT,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:51.252,2120,TCP  ,185.23.49.9,264,Safari,--,Unknown,US,Not Logged In,Russian,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:50:19.639,1956,TCP  ,185.24.187.198,132,Others,--,Unknown,PL,Not Logged In,French,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:49:52.372,2069,TCP  ,185.26.146.251,264,Others,--,Unknown,PL,Not Logged In,Spanish,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:55.181,2960,TCP  ,185.26.180.143,46,Others,--,Unknown,AR,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:55.181,2369,TCP  ,185.26.180.145,264,Others,--,Unknown,PL,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:49:57.106,1634,TCP  ,185.26.180.173,46,Safari,--,Unknown,CA,Not Logged In,French,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:49:59.046,2504,TCP  ,185.26.180.193,46,Safari,--,Unknown,CA,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:50:00.039,1701,TCP  ,185.26.180.220,46,Microsoft Edge,--,Unknown,CH,Not Logged In,English,0.0,No,0.0,Debit Card,True,False,True,2,True
2017-03-18 22:50:00.039,1781,TCP  ,185.26.180.222,264,Microsoft Edge,--,Unknown,IN,Not Logged In,English,0.0,No,0.0,Cash,True,False,True,2,True
2017-03-18 22:50:01.003,2268,TCP  ,185.26.180.25,46,Microsoft Edge,--,Unknown,IN,Not Logged In,Russian,0.0,No,0.0,Credit Card,True,False,True,2,True
2017-03-18 22:50:01.003,2434,TCP  ,185.26.180.35,264,IOS App,--,Unknown,US,Not Logged In,English,0.0,No,0.0,Credit Card,True,False,True,2,True
