age,gender,country,sales,returned,returned_amount,churn_risk
51,Female,JP,600.16,No,0.0,0
43,Male,CH,0.0,Yes,1140.304,1
65,Female,US,121.98,No,0.0,0
54,Female,CA,46.92,No,0.0,0
34,Male,AT,26.15,No,0.0,0
52,Female,CA,2400.68,No,0.0,0
55,Male,NO,1050.0,No,0.0,0
45,Male,CA,600.16,No,0.0,0
27,Female,MX,10.46,No,0.0,0
44,Female,CA,26.15,No,0.0,0
54,Male,IT,121.98,No,0.0,0
34,Female,US,0.0,Yes,675.18,1
65,Female,US,203.3,No,0.0,0
21,Female,US,179.2,No,0.0,0
49,Female,IT,107.52,No,0.0,0
42,Male,RU,1500.4,No,0.0,0
43,Male,RU,5250.0,No,0.0,0
22,Female,JP,600.17,No,0.0,0
51,Female,IT,1050.0,No,0.0,0
52,Female,US,0.0,Yes,675.18,1
53,Female,IT,0.0,Yes,225.06,1
21,Male,CA,600.16,No,0.0,0
52,Male,JP,1500.4,No,0.0,0
67,Male,IT,179.2,No,0.0,0
32,Female,IT,2400.68,No,0.0,0
23,Female,US,81.32,No,0.0,0
44,Male,CA,1500.4,No,0.0,0
45,Male,CN,203.3,No,0.0,0
29,Male,CN,26.15,No,0.0,0
44,Female,US,10.46,No,0.0,0
52,Male,IT,15.69,No,0.0,0
53,Female,CA,35.19,No,0.0,0
48,Female,CN,1500.4,No,0.0,0
42,Female,US,81.32,No,0.0,0
36,Male,CA,162.64,No,0.0,0
34,Female,AR,11.73,No,0.0,0
51,Female,GB,35.19,No,0.0,0
55,Female,DE,1500.4,No,0.0,0
24,Female,US,5.23,No,0.0,0
24,Female,JP,143.36,No,0.0,0
68,Female,AU,71.68,No,0.0,0
67,Male,IT,107.52,No,0.0,0
57,Male,RU,162.64,No,0.0,0
41,Female,CH,900.24,No,0.0,0
47,Male,AR,35.84,No,0.0,0
64,Female,FI,2400.68,No,0.0,0
19,Male,IN,23.46,No,0.0,0
27,Male,CA,26.15,No,0.0,0
35,Female,AU,162.64,No,0.0,0
58,Female,CA,0.0,Yes,450.12,1
19,Female,IT,26.15,No,0.0,0
47,Male,IT,900.24,No,0.0,0
39,Female,IT,1050.0,No,0.0,0
52,Male,AU,0.0,Yes,2280.646,1
42,Male,IT,1050.0,No,0.0,0
19,Male,IT,203.3,No,0.0,0
26,Female,IT,10.46,No,0.0,0
57,Male,US,0.0,Yes,225.06,1
20,Female,RU,10.46,No,0.0,0
32,Female,CN,0.0,Yes,15.69,1
54,Female,CA,26.15,No,0.0,0
27,Male,CN,0.0,Yes,162.64,1
45,Female,CH,0.0,Yes,225.06,1
18,Male,CN,600.16,No,0.0,0
67,Female,CA,58.65,No,0.0,0
27,Male,AT,26.15,No,0.0,0
20,Male,GB,2400.68,No,0.0,0
44,Female,CA,0.0,Yes,25.088,1
53,Female,JP,20.92,No,0.0,0
28,Male,PL,15.69,No,0.0,0
22,Female,CH,1500.4,No,0.0,0
19,Female,US,3000.85,No,0.0,0
43,Female,RU,0.0,Yes,1140.304,1
68,Male,US,600.16,No,0.0,0
54,Female,US,35.84,No,0.0,0
39,Female,JP,162.64,No,0.0,0
21,Female,AU,179.2,No,0.0,0
49,Female,CA,20.92,No,0.0,0
51,Male,NO,600.16,No,0.0,0
46,Male,CH,10.46,No,0.0,0
45,Female,RU,5.23,No,0.0,0
57,Male,SE,1050.0,No,0.0,0
51,Female,IT,0.0,Yes,450.12,1
47,Male,US,15.15,No,0.0,0
39,Male,CA,121.98,No,0.0,0
53,Male,DE,71.68,No,0.0,0
50,Male,CA,900.24,No,0.0,0
27,Female,JP,600.16,No,0.0,0
23,Female,JP,179.2,No,0.0,0
38,Male,GB,5.23,No,0.0,0
63,Male,IT,35.84,No,0.0,0
29,Female,AT,1500.4,No,0.0,0
20,Male,IT,121.98,No,0.0,0
19,Female,CH,900.24,No,0.0,0
44,Female,IT,1800.51,No,0.0,0
53,Male,MX,60.6,No,0.0,0
67,Female,IT,20.92,No,0.0,0
57,Female,IT,900.24,No,0.0,0
23,Female,KR,1500.4,No,0.0,0
63,Female,IT,1500.4,No,0.0,0
37,Female,PR,81.32,No,0.0,0
35,Male,AU,179.2,No,0.0,0
51,Male,US,30.3,No,0.0,0
40,Male,IT,121.98,No,0.0,0
44,Male,US,30.3,No,0.0,0
45,Male,RU,600.16,No,0.0,0
33,Male,IT,2400.68,No,0.0,0
52,Male,FR,0.0,Yes,3.661,1
23,Male,AR,143.36,No,0.0,0
33,Female,GB,900.24,No,0.0,0
61,Male,IT,11.73,No,0.0,0
40,Female,IT,20.92,No,0.0,0
20,Female,CH,5.23,No,0.0,0
19,Male,US,11.73,No,0.0,0
25,Female,CN,900.24,No,0.0,0
49,Female,GB,20.92,No,0.0,0
58,Male,GB,600.16,No,0.0,0
54,Male,GB,0.0,Yes,43.9875,1
36,Female,DE,121.98,No,0.0,0
30,Female,US,40.66,No,0.0,0
21,Male,NO,203.3,No,0.0,0
20,Male,DK,2100.0,No,0.0,0
48,Male,JP,1500.4,No,0.0,0
66,Male,IT,15.69,No,0.0,0
58,Female,SE,203.3,No,0.0,0
21,Male,DE,5.23,No,0.0,0
27,Female,AU,3000.85,No,0.0,0
29,Female,CA,0.0,Yes,2280.646,1
52,Female,CO,26.15,No,0.0,0
21,Male,US,71.68,No,0.0,0
21,Female,RU,600.16,No,0.0,0
22,Female,IT,40.66,No,0.0,0
63,Male,DE,26.15,No,0.0,0
20,Female,US,0.0,Yes,45.45,1
65,Female,CA,0.0,Yes,225.06,1
19,Male,IT,900.24,No,0.0,0
41,Male,AU,26.15,No,0.0,0
48,Male,US,0.0,Yes,19.6125,1
41,Female,RU,58.65,No,0.0,0
60,Female,IT,203.3,No,0.0,0
31,Male,US,0.0,Yes,19.6125,1
30,Female,IT,60.6,No,0.0,0
67,Female,IT,10.46,No,0.0,0
47,Male,AT,15.69,No,0.0,0
43,Male,SE,71.68,No,0.0,0
19,Male,CN,1500.4,No,0.0,0
34,Male,CH,10.46,No,0.0,0
56,Male,US,900.24,No,0.0,0
25,Female,AU,600.16,No,0.0,0
41,Female,IT,81.32,No,0.0,0
36,Female,CH,600.16,No,0.0,0
22,Female,US,600.16,No,0.0,0
67,Female,RU,600.17,No,0.0,0
54,Male,US,203.3,No,0.0,0
48,Female,AE,0.0,Yes,15.69,1
55,Male,IT,600.16,No,0.0,0
62,Female,IT,600.16,No,0.0,0
36,Female,US,2400.68,No,0.0,0
29,Male,CH,11.73,No,0.0,0
52,Male,CH,900.24,No,0.0,0
63,Female,IT,0.0,Yes,675.18,1
48,Female,AT,0.0,Yes,675.18,1
50,Female,IE,1500.4,No,0.0,0
33,Male,US,0.0,Yes,3.661,1
43,Male,US,40.66,No,0.0,0
31,Male,CA,15.15,No,0.0,0
26,Male,CH,40.66,No,0.0,0
32,Female,US,0.0,Yes,56.924,1
40,Female,NO,600.16,No,0.0,0
49,Female,IT,81.32,No,0.0,0
63,Female,IT,2400.68,No,0.0,0
27,Female,CH,0.0,Yes,143.36,1
50,Male,IT,45.45,No,0.0,0
52,Female,IT,60.6,No,0.0,0
55,Female,JP,600.16,No,0.0,0
31,Male,GB,203.3,No,0.0,0
21,Female,PE,900.24,No,0.0,0
19,Male,CA,0.0,Yes,1140.304,1
64,Female,GB,107.52,No,0.0,0
28,Female,SE,35.19,No,0.0,0
41,Male,CA,0.0,Yes,31.815,1
63,Female,IT,35.84,No,0.0,0
45,Female,IT,0.0,Yes,3780.0,1
29,Female,IT,71.68,No,0.0,0
43,Female,CN,1500.4,No,0.0,0
26,Female,IT,0.0,Yes,28.462,1
65,Female,US,81.32,No,0.0,0
33,Female,IN,121.98,No,0.0,0
66,Female,IT,0.0,Yes,25.088,1
60,Male,IT,1500.4,No,0.0,0
19,Female,US,1500.4,No,0.0,0
49,Male,CA,75.75,No,0.0,0
23,Male,SE,2400.68,No,0.0,0
26,Male,RU,0.0,Yes,162.64,1
66,Male,IN,0.0,Yes,19.6125,1
43,Female,CA,20.92,No,0.0,0
41,Male,NO,0.0,Yes,35.19,1
19,Female,US,20.92,No,0.0,0
33,Male,NO,5.23,No,0.0,0
35,Male,IT,600.16,No,0.0,0
64,Female,SE,162.64,No,0.0,0
46,Female,US,600.17,No,0.0,0
63,Male,PE,0.0,Yes,675.18,1
54,Male,KR,71.68,No,0.0,0
32,Female,KR,40.66,No,0.0,0
29,Male,CH,600.17,No,0.0,0
40,Female,CH,600.16,No,0.0,0
28,Male,JP,1500.4,No,0.0,0
49,Male,AT,3000.85,No,0.0,0
--,Unknown,RU,0.0,No,0.0,1
--,Unknown,JP,0.0,No,0.0,1
57,Female,CH,143.36,No,0.0,0
48,Male,CA,2400.68,No,0.0,0
46,Female,AU,11.73,No,0.0,0
47,Female,IN,1500.4,No,0.0,0
44,Male,IN,203.3,No,0.0,0
42,Female,IT,900.24,No,0.0,0
27,Female,CA,0.0,Yes,1140.304,1
22,Male,US,600.16,No,0.0,0
55,Female,US,0.0,Yes,1425.38,1
49,Female,AU,0.0,Yes,130.112,1
42,Male,US,26.15,No,0.0,0
21,Male,DE,3000.85,No,0.0,0
24,Female,CN,600.16,No,0.0,0
35,Female,IN,162.64,No,0.0,0
45,Female,US,900.24,No,0.0,0
20,Male,GB,60.6,No,0.0,0
56,Female,RU,20.92,No,0.0,0
32,Male,IT,3000.85,No,0.0,0
25,Female,CH,15.69,No,0.0,0
48,Male,PR,900.24,No,0.0,0
24,Female,JP,0.0,Yes,225.06,1
43,Male,US,15.69,No,0.0,0
63,Female,CN,600.16,No,0.0,0
41,Female,IT,2100.0,No,0.0,0
58,Male,CA,0.0,Yes,225.06,1
56,Female,IT,35.19,No,0.0,0
43,Male,CA,0.0,Yes,1140.304,1
47,Female,NO,0.0,Yes,162.64,1
51,Female,US,11.73,No,0.0,0
50,Female,IN,0.0,Yes,1425.38,1
59,Male,IT,0.0,Yes,675.18,1
28,Female,RU,81.32,No,0.0,0
28,Female,GB,5.23,No,0.0,0
25,Female,JP,35.84,No,0.0,0
40,Male,CA,600.16,No,0.0,0
21,Male,US,107.52,No,0.0,0
47,Male,IN,1500.4,No,0.0,0
28,Female,US,1500.4,No,0.0,0
32,Male,RU,600.16,No,0.0,0
37,Male,KR,45.45,No,0.0,0
25,Male,IT,10.46,No,0.0,0
39,Female,CH,0.0,Yes,225.06,1
62,Male,AR,5.23,No,0.0,0
21,Female,IT,203.3,No,0.0,0
24,Male,GB,15.69,No,0.0,0
55,Female,CH,15.69,No,0.0,0
68,Female,AU,45.45,No,0.0,0
20,Male,RU,3000.85,No,0.0,0
28,Female,US,1500.4,No,0.0,0
52,Female,DE,45.45,No,0.0,0
48,Female,US,20.92,No,0.0,0
36,Female,FI,0.0,Yes,1080.306,1
50,Female,IT,0.0,Yes,3.661,1
57,Female,JP,0.0,Yes,1425.38,1
25,Male,US,5250.0,No,0.0,0
30,Female,US,0.0,Yes,56.924,1
39,Female,CN,2400.68,No,0.0,0
40,Female,PE,1500.4,No,0.0,0
56,Female,IN,5.23,No,0.0,0
51,Female,AR,2400.68,No,0.0,0
27,Female,IT,35.84,No,0.0,0
32,Female,PL,1500.4,No,0.0,0
60,Female,IT,121.98,No,0.0,0
37,Female,JP,26.15,No,0.0,0
61,Female,AU,900.24,No,0.0,0
48,Female,AU,81.32,No,0.0,0
64,Female,US,900.24,No,0.0,0
67,Female,KR,15.69,No,0.0,0
66,Female,RU,30.3,No,0.0,0
31,Female,IT,3000.85,No,0.0,0
56,Female,JP,26.15,No,0.0,0
67,Male,IN,20.92,No,0.0,0
52,Male,CA,162.64,No,0.0,0
63,Male,IT,203.3,No,0.0,0
30,Male,DE,0.0,Yes,2677.5,1
63,Female,RU,1800.51,No,0.0,0
65,Female,US,58.65,No,0.0,0
31,Female,US,46.92,No,0.0,0
51,Male,US,0.0,Yes,24.633,1
44,Female,IT,35.84,No,0.0,0
47,Male,IT,2100.0,No,0.0,0
38,Female,AR,5.23,No,0.0,0
66,Female,JP,143.36,No,0.0,0
37,Female,IN,600.17,No,0.0,0
34,Female,IT,3000.85,No,0.0,0
46,Female,AT,900.24,No,0.0,0
46,Male,CH,1800.51,No,0.0,0
27,Male,CA,1050.0,No,0.0,0
47,Female,RU,600.16,No,0.0,0
55,Female,IT,30.3,No,0.0,0
41,Female,IT,600.17,No,0.0,0
52,Female,US,600.16,No,0.0,0
55,Male,US,81.32,No,0.0,0
33,Male,IT,203.3,No,0.0,0
42,Male,IT,81.32,No,0.0,0
44,Male,AU,11.73,No,0.0,0
--,Unknown,IT,0.0,No,0.0,1
--,Unknown,RU,0.0,No,0.0,1
19,Female,IT,600.16,No,0.0,0
59,Female,PL,600.16,No,0.0,0
41,Female,US,162.64,No,0.0,0
68,Female,JP,107.52,No,0.0,0
43,Female,JP,0.0,Yes,450.12,1
34,Female,IT,1500.4,No,0.0,0
39,Female,JP,0.0,Yes,10.983,1
45,Female,US,600.17,No,0.0,0
38,Male,IT,900.24,No,0.0,0
49,Female,PL,0.0,Yes,675.18,1
41,Male,AT,162.64,No,0.0,0
23,Male,AU,0.0,Yes,225.06,1
55,Male,AU,179.2,No,0.0,0
48,Male,IT,20.92,No,0.0,0
59,Male,US,0.0,Yes,28.462,1
62,Female,CA,35.84,No,0.0,0
48,Male,AR,900.24,No,0.0,0
31,Female,CN,1500.4,No,0.0,0
21,Female,PL,0.0,Yes,56.924,1
66,Female,US,0.0,Yes,91.485,1
53,Female,CA,45.45,No,0.0,0
28,Male,CA,0.0,Yes,56.924,1
62,Male,CH,5.23,No,0.0,0
59,Male,CH,600.16,No,0.0,0
49,Female,IT,1500.4,No,0.0,0
26,Male,MX,0.0,Yes,450.1275,1
45,Female,GB,600.16,No,0.0,0
69,Female,IT,15.69,No,0.0,0
46,Female,US,0.0,Yes,162.64,1
26,Male,IT,30.3,No,0.0,0
56,Female,IT,58.65,No,0.0,0
32,Male,CH,203.3,No,0.0,0
18,Female,CA,0.0,Yes,25.088,1
24,Female,IN,1500.4,No,0.0,0
35,Male,IT,2100.0,No,0.0,0
62,Male,IT,600.16,No,0.0,0
22,Male,IT,600.16,No,0.0,0
39,Female,IT,5.23,No,0.0,0
22,Female,PL,2400.68,No,0.0,0
23,Female,FI,26.15,No,0.0,0
66,Male,US,60.6,No,0.0,0
63,Male,KR,35.84,No,0.0,0
66,Male,KR,30.3,No,0.0,0
29,Female,US,0.0,Yes,450.1275,1
69,Female,IT,35.84,No,0.0,0
20,Male,PE,1500.4,No,0.0,0
68,Female,IT,1500.4,No,0.0,0
31,Female,RU,1050.0,No,0.0,0
32,Female,AR,0.0,Yes,2280.646,1
18,Male,AT,0.0,Yes,130.112,1
58,Female,AT,0.0,Yes,675.18,1
48,Male,CH,121.98,No,0.0,0
57,Female,KR,3000.85,No,0.0,0
60,Female,CN,179.2,No,0.0,0
48,Female,CN,5250.0,No,0.0,0
25,Male,CH,0.0,Yes,80.64,1
33,Male,GB,0.0,Yes,43.9875,1
38,Female,RU,600.16,No,0.0,0
25,Female,CN,600.16,No,0.0,0
55,Male,CA,10.46,No,0.0,0
43,Female,CH,81.32,No,0.0,0
57,Female,GB,900.24,No,0.0,0
35,Male,IT,121.98,No,0.0,0
69,Male,CN,1500.4,No,0.0,0
63,Female,PE,0.0,Yes,114.688,1
34,Male,US,3000.85,No,0.0,0
28,Female,IT,900.24,No,0.0,0
43,Female,US,203.3,No,0.0,0
27,Female,IT,0.0,Yes,7.322,1
45,Female,CN,0.0,Yes,675.18,1
37,Female,US,0.0,Yes,1140.304,1
59,Male,US,1500.4,No,0.0,0
57,Male,US,20.92,No,0.0,0
38,Male,SE,5.23,No,0.0,0
61,Female,RU,1050.0,No,0.0,0
67,Male,CN,0.0,Yes,162.64,1
66,Male,NO,0.0,Yes,225.06,1
49,Female,IN,143.36,No,0.0,0
20,Female,IT,3000.85,No,0.0,0
45,Female,IT,0.0,Yes,1425.38,1
47,Male,PL,203.3,No,0.0,0
23,Male,JP,1050.0,No,0.0,0
47,Female,CH,20.92,No,0.0,0
27,Female,US,23.46,No,0.0,0
41,Female,IT,203.3,No,0.0,0
42,Male,US,3000.85,No,0.0,0
25,Female,IN,1800.51,No,0.0,0
54,Female,IT,40.66,No,0.0,0
34,Female,SE,162.64,No,0.0,0
20,Female,JP,58.65,No,0.0,0
46,Male,IN,81.32,No,0.0,0
27,Male,US,600.17,No,0.0,0
32,Male,RU,0.0,Yes,1425.38,1
51,Female,CA,58.65,No,0.0,0
33,Female,IT,0.0,Yes,675.18,1
54,Male,US,35.84,No,0.0,0
49,Female,PR,121.98,No,0.0,0
22,Male,IT,600.17,No,0.0,0
47,Female,CA,10.46,No,0.0,0
52,Female,IT,45.45,No,0.0,0
56,Female,RU,179.2,No,0.0,0
21,Female,SE,0.0,Yes,4725.0,1
54,Male,GB,3000.85,No,0.0,0
46,Male,IT,35.19,No,0.0,0
60,Female,US,3000.85,No,0.0,0
68,Male,US,23.46,No,0.0,0
44,Female,US,0.0,Yes,19.6125,1
39,Female,IT,600.16,No,0.0,0
56,Male,PL,0.0,Yes,31.815,1
31,Female,IT,162.64,No,0.0,0
52,Male,PL,20.92,No,0.0,0
63,Male,CA,10.46,No,0.0,0
58,Female,CO,2400.68,No,0.0,0
29,Female,PL,179.2,No,0.0,0
46,Female,JP,0.0,Yes,450.1275,1
48,Female,CA,600.17,No,0.0,0
26,Female,RU,600.16,No,0.0,0
28,Male,AT,5.23,No,0.0,0
48,Female,AU,1500.4,No,0.0,0
34,Female,CA,0.0,Yes,450.12,1
63,Female,CH,179.2,No,0.0,0
66,Male,CN,71.68,No,0.0,0
27,Male,PL,0.0,Yes,1425.38,1
47,Male,RU,40.66,No,0.0,0
24,Female,CN,0.0,Yes,91.485,1
32,Female,RU,900.24,No,0.0,0
44,Female,US,0.0,Yes,80.64,1
35,Female,AT,58.65,No,0.0,0
35,Female,JP,600.16,No,0.0,0
50,Male,CN,203.3,No,0.0,0
28,Female,CN,900.24,No,0.0,0
41,Male,CN,1800.51,No,0.0,0
56,Female,US,0.0,Yes,450.12,1
46,Female,PL,3000.85,No,0.0,0
34,Male,US,15.69,No,0.0,0
24,Male,IT,5250.0,No,0.0,0
54,Male,IT,5.23,No,0.0,0
55,Female,US,15.69,No,0.0,0
21,Female,CA,3000.85,No,0.0,0
23,Female,CN,107.52,No,0.0,0
61,Female,US,121.98,No,0.0,0
62,Male,AU,143.36,No,0.0,0
30,Male,AT,0.0,Yes,10.983,1
62,Male,CO,5250.0,No,0.0,0
44,Male,US,35.19,No,0.0,0
28,Female,US,600.16,No,0.0,0
52,Female,IT,1800.51,No,0.0,0
62,Female,US,0.0,Yes,80.64,1
46,Female,CH,1800.51,No,0.0,0
63,Female,IT,40.66,No,0.0,0
30,Male,JP,45.45,No,0.0,0
39,Female,PR,81.32,No,0.0,0
48,Male,CA,0.0,Yes,7.322,1
26,Male,US,121.98,No,0.0,0
31,Female,NO,58.65,No,0.0,0
39,Female,RU,0.0,Yes,91.485,1
32,Male,AR,40.66,No,0.0,0
60,Female,IN,23.46,No,0.0,0
45,Female,US,143.36,No,0.0,0
51,Female,IT,1800.51,No,0.0,0
47,Female,IT,26.15,No,0.0,0
50,Female,IT,5.23,No,0.0,0
41,Female,IT,1500.4,No,0.0,0
28,Female,US,2400.68,No,0.0,0
21,Female,CA,600.16,No,0.0,0
54,Female,IT,81.32,No,0.0,0
31,Male,IT,900.24,No,0.0,0
54,Female,PL,600.17,No,0.0,0
30,Male,JP,40.66,No,0.0,0
60,Male,IT,5250.0,No,0.0,0
19,Male,CN,5.23,No,0.0,0
51,Female,US,1800.51,No,0.0,0
56,Female,US,2100.0,No,0.0,0
29,Male,US,1500.4,No,0.0,0
39,Female,SE,2100.0,No,0.0,0
69,Female,RU,26.15,No,0.0,0
63,Female,CN,143.36,No,0.0,0
62,Male,NO,15.15,No,0.0,0
69,Female,IN,0.0,Yes,1140.304,1
65,Male,IT,203.3,No,0.0,0
22,Female,IT,0.0,Yes,1140.304,1
62,Female,PL,15.15,No,0.0,0
27,Female,JP,15.69,No,0.0,0
28,Female,CH,0.0,Yes,675.18,1
19,Female,US,0.0,Yes,130.112,1
38,Female,IT,600.16,No,0.0,0
29,Male,US,45.45,No,0.0,0
28,Male,IN,1500.4,No,0.0,0
52,Male,IT,0.0,Yes,450.12,1
19,Male,SE,3000.85,No,0.0,0
45,Female,JP,600.17,No,0.0,0
31,Male,IN,5250.0,No,0.0,0
31,Male,US,58.65,No,0.0,0
18,Female,RU,71.68,No,0.0,0
47,Female,CA,0.0,Yes,24.633,1
61,Male,IT,5.23,No,0.0,0
60,Female,US,162.64,No,0.0,0
41,Female,PR,30.3,No,0.0,0
62,Male,IT,0.0,Yes,675.18,1
51,Male,CA,600.17,No,0.0,0
49,Male,IT,5.23,No,0.0,0
32,Male,RU,0.0,Yes,450.1275,1
41,Female,SE,900.24,No,0.0,0
22,Male,GB,0.0,Yes,675.18,1
65,Female,IT,900.24,No,0.0,0
68,Female,US,600.17,No,0.0,0
45,Female,US,1500.4,No,0.0,0
65,Female,US,40.66,No,0.0,0
26,Female,IT,26.15,No,0.0,0
61,Female,PL,179.2,No,0.0,0
47,Male,IT,162.64,No,0.0,0
24,Female,PL,1500.4,No,0.0,0
29,Female,CA,1500.4,No,0.0,0
66,Female,CO,81.32,No,0.0,0
26,Male,PL,1500.4,No,0.0,0
25,Female,JP,40.66,No,0.0,0
68,Female,CA,5.23,No,0.0,0
23,Female,RU,121.98,No,0.0,0
47,Female,AT,0.0,Yes,21.21,1
69,Female,AU,1500.4,No,0.0,0
46,Female,CA,1500.4,No,0.0,0
54,Female,CH,600.16,No,0.0,0
53,Male,CN,40.66,No,0.0,0
20,Female,PL,71.68,No,0.0,0
37,Male,RU,30.3,No,0.0,0
47,Male,CN,26.15,No,0.0,0
59,Female,RU,0.0,Yes,1620.459,1
65,Male,US,0.0,Yes,91.485,1
46,Female,AT,0.0,Yes,114.688,1
27,Male,JP,40.66,No,0.0,0
39,Female,CN,0.0,Yes,130.112,1
48,Female,CN,600.16,No,0.0,0
44,Female,CN,40.66,No,0.0,0
48,Female,US,203.3,No,0.0,0
56,Male,PL,600.16,No,0.0,0
25,Female,US,0.0,Yes,19.6125,1
47,Female,IT,0.0,Yes,7.322,1
29,Female,IT,15.69,No,0.0,0
45,Male,US,10.46,No,0.0,0
64,Male,CA,900.24,No,0.0,0
29,Male,CN,23.46,No,0.0,0
35,Male,US,600.16,No,0.0,0
65,Male,AU,121.98,No,0.0,0
45,Female,AT,1500.4,No,0.0,0
30,Female,CO,600.16,No,0.0,0
31,Female,US,20.92,No,0.0,0
58,Male,US,0.0,Yes,56.924,1
46,Male,IT,162.64,No,0.0,0
32,Female,US,600.17,No,0.0,0
41,Male,CH,203.3,No,0.0,0
63,Male,IT,11.73,No,0.0,0
33,Female,JP,15.69,No,0.0,0
55,Female,PR,600.16,No,0.0,0
29,Female,CA,1800.51,No,0.0,0
37,Female,US,1500.4,No,0.0,0
31,Female,NO,0.0,Yes,225.06,1
34,Male,RU,900.24,No,0.0,0
21,Female,AR,0.0,Yes,15.69,1
65,Female,IN,0.0,Yes,225.06,1
24,Male,US,35.84,No,0.0,0
55,Female,IT,121.98,No,0.0,0
26,Male,IT,0.0,Yes,43.9875,1
58,Female,IT,0.0,Yes,80.64,1
41,Male,IT,40.66,No,0.0,0
69,Female,US,81.32,No,0.0,0
30,Female,CA,2400.68,No,0.0,0
21,Male,IT,0.0,Yes,80.64,1
69,Female,IT,40.66,No,0.0,0
38,Male,PL,15.69,No,0.0,0
63,Male,JP,143.36,No,0.0,0
32,Female,AT,600.16,No,0.0,0
25,Female,JP,143.36,No,0.0,0
24,Female,CN,600.16,No,0.0,0
34,Female,CN,121.98,No,0.0,0
63,Female,CN,600.17,No,0.0,0
37,Female,US,107.52,No,0.0,0
53,Male,PL,15.69,No,0.0,0
31,Female,US,121.98,No,0.0,0
36,Female,IT,143.36,No,0.0,0
45,Female,IT,20.92,No,0.0,0
33,Female,US,143.36,No,0.0,0
30,Male,CA,143.36,No,0.0,0
64,Female,CN,5.23,No,0.0,0
31,Male,US,20.92,No,0.0,0
68,Female,AU,0.0,Yes,675.18,1
51,Female,AT,0.0,Yes,1140.304,1
22,Female,CO,0.0,Yes,1080.306,1
63,Male,US,0.0,Yes,50.176,1
44,Male,US,1800.51,No,0.0,0
22,Male,IT,5.23,No,0.0,0
44,Male,US,10.46,No,0.0,0
30,Female,CH,1500.4,No,0.0,0
22,Male,IT,900.24,No,0.0,0
69,Female,JP,600.16,No,0.0,0
55,Male,PR,5250.0,No,0.0,0
33,Male,CA,0.0,Yes,19.6125,1
40,Female,US,1500.4,No,0.0,0
51,Female,NO,26.15,No,0.0,0
24,Male,RU,179.2,No,0.0,0
37,Female,AR,600.16,No,0.0,0
52,Female,IN,35.84,No,0.0,0
19,Male,US,26.15,No,0.0,0
30,Female,IT,71.68,No,0.0,0
29,Male,IT,58.65,No,0.0,0
37,Female,IT,0.0,Yes,43.9875,1
66,Female,IT,35.84,No,0.0,0
32,Female,US,900.24,No,0.0,0
47,Male,CA,0.0,Yes,19.6125,1
47,Female,IT,0.0,Yes,15.69,1
30,Female,IT,1500.4,No,0.0,0
60,Male,PL,162.64,No,0.0,0
34,Female,JP,1800.51,No,0.0,0
35,Male,IT,1800.51,No,0.0,0
46,Female,CN,1050.0,No,0.0,0
21,Female,US,71.68,No,0.0,0
31,Male,US,81.32,No,0.0,0
42,Male,US,179.2,No,0.0,0
32,Male,SE,0.0,Yes,450.12,1
45,Female,RU,0.0,Yes,28.462,1
64,Female,CN,75.75,No,0.0,0
21,Male,NO,81.32,No,0.0,0
52,Female,IN,203.3,No,0.0,0
47,Male,IT,1050.0,No,0.0,0
22,Female,IT,0.0,Yes,1140.304,1
57,Female,PL,203.3,No,0.0,0
49,Male,JP,35.19,No,0.0,0
20,Female,CH,600.16,No,0.0,0
48,Male,US,900.24,No,0.0,0
60,Male,IT,0.0,Yes,3.661,1
57,Male,US,1500.4,No,0.0,0
64,Female,IN,121.98,No,0.0,0
20,Female,IT,15.69,No,0.0,0
56,Male,SE,143.36,No,0.0,0
63,Female,JP,1500.4,No,0.0,0
68,Female,IN,600.16,No,0.0,0
42,Female,US,23.46,No,0.0,0
34,Female,RU,15.15,No,0.0,0
29,Male,CA,0.0,Yes,675.18,1
26,Female,IT,107.52,No,0.0,0
49,Female,US,2400.68,No,0.0,0
46,Female,PR,26.15,No,0.0,0
47,Female,IT,0.0,Yes,675.18,1
43,Female,CA,900.24,No,0.0,0
29,Female,IT,10.46,No,0.0,0
56,Male,RU,900.24,No,0.0,0
38,Female,SE,5.23,No,0.0,0
59,Female,GB,600.16,No,0.0,0
52,Male,IT,900.24,No,0.0,0
19,Male,US,0.0,Yes,450.12,1
27,Male,US,600.17,No,0.0,0
43,Female,US,0.0,Yes,1140.304,1
25,Female,IT,15.69,No,0.0,0
56,Female,PL,203.3,No,0.0,0
47,Male,IT,0.0,Yes,35.19,1
33,Male,PL,0.0,Yes,16.422,1
49,Male,CA,0.0,Yes,3.661,1
33,Female,CO,0.0,Yes,1425.38,1
50,Male,PL,1800.51,No,0.0,0
22,Female,CA,11.73,No,0.0,0
29,Female,AR,26.15,No,0.0,0
48,Male,PL,40.66,No,0.0,0
33,Female,IN,179.2,No,0.0,0
32,Female,KR,1500.4,No,0.0,0
52,Male,CA,71.68,No,0.0,0
57,Female,CN,600.16,No,0.0,0
45,Female,AT,1500.4,No,0.0,0
26,Female,US,121.98,No,0.0,0
49,Female,CA,600.16,No,0.0,0
32,Male,SE,20.92,No,0.0,0
28,Male,CH,2400.68,No,0.0,0
61,Female,IN,0.0,Yes,10.605,1
30,Male,IN,10.46,No,0.0,0
25,Male,US,600.16,No,0.0,0
